time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0
0.01,0.0,0.0,0.0076,0.0046,-0.25,-0.9445,-0.039,0
0.02,0.0,0.0,-0.0047,-0.0072,-0.25,0.0056,-0.035,0
0.03,0.0,0.0,-0.0438,-0.0051,-0.25,-0.4259,0.038,0
0.04,0.0,0.0,-0.0024,-0.0006,-0.25,-0.021,0.068,0
0.05,0.0,0.0,-0.0252,0.0124,-0.25,-0.0465,0.19,0
0.06,0.0,0.0,0.0265,-0.0019,-0.25,-0.0203,0.234,0
0.07,0.0,0.0,-0.0415,-0.0068,-0.25,-0.1075,0.37,0
0.08,0.0,0.0,0.0129,0.0059,-0.25,-0.1355,0.364,0
0.09,0.0,0.0,0.012,-0.0022,-0.25,-0.0598,0.273,0
0.1,0.0,0.0,0.0171,-0.0343,-0.25,-0.5203,0.042,0
0.11,0.0,0.0,0.0174,-0.0131,-0.25,0.217,-0.231,0
0.12,0.0,0.0,-0.0001,-0.0056,-0.25,-0.6455,-0.473,0
0.13,0.0,0.0,-0.0113,-0.0057,-0.25,0.1475,-0.643,0
0.14,0.0,0.0,0.0077,-0.0012,-0.25,-0.4134,-0.966,0
0.15,0.0,0.0,-0.0104,-0.0312,-0.25,0.116,-1.198,0
0.16,0.0,0.0,0.004,-0.0111,-0.25,-0.3384,-1.484,0
0.17,0.0,0.0,-0.0357,0.0115,-0.25,0.0707,-1.553,0
0.18,0.0,0.0,-0.0167,0.0114,-0.25,-0.4481,-1.726,0
0.19,0.0,0.0,-0.0428,-0.0276,-0.25,0.1358,-1.783,0
0.2,0.0,0.0,0.0086,-0.027,-0.25,-0.0072,-1.935,0
0.21,0.0,0.0,-0.0259,-0.0663,-0.25,-0.4731,-1.912,0
0.22,0.0,0.0,-0.0188,-0.007,-0.25,-0.1758,-1.998,0
