time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,1.0,0.0,0.0608,-0.0001,0.0,-0.0049,-0.247,0
0.02,1.0,0.0,0.0997,0.0006,0.0,0.0531,-0.704,0
0.03,1.0,0.0,0.1058,-0.0023,0.0,-0.3108,-1.199,0
0.04,1.0,0.0,0.1029,0.001,0.0,0.0305,-1.637,0
0.05,1.0,0.0,0.157,-0.0111,0.0,0.1184,-2.056,0
0.06,1.0,0.0,0.177,-0.0026,0.0,-0.266,-2.492,0
0.07,1.0,0.0,0.1743,0.0002,0.0,-0.0168,-2.876,0
0.08,1.0,0.0,0.1717,-0.0016,0.0,-0.349,-3.176,0
0.09,1.0,0.0,0.1641,0.0023,0.0,0.0339,-3.413,0
0.1,1.0,0.0,0.207,0.0387,0.0,-0.2448,-3.61,0
0.11,1.0,0.0,0.2063,0.0201,0.0,-0.0937,-3.706,0
0.12,1.0,0.0,0.1478,0.0197,0.0,-0.0487,-3.467,0
0.13,1.0,0.0,0.1568,-0.0441,0.0,0.1073,-3.114,0
0.14,1.0,0.0,0.1896,0.0004,0.0,0.1597,-2.517,0
0.15,1.0,0.0,0.1985,0.0306,0.0,0.0234,-1.661,0
0.16,1.0,0.0,0.2168,0.0441,0.0,-0.2072,-0.747,0
0.17,1.0,0.0,0.2363,0.0326,0.0,-0.331,-0.041,0
0.18,1.0,0.0,0.2831,0.0007,0.0,0.0288,0.335,0
0.19,1.0,0.0,0.3162,0.0496,0.0,-0.0156,0.493,0
0.2,1.0,0.0,0.3532,0.0617,0.0,-0.0304,0.494,0
0.21,1.0,0.0,0.3521,0.0251,0.0,0.0473,0.54,0
0.22,1.0,0.0,0.3846,0.0377,0.0,-0.0266,0.621,0
0.23,1.0,0.0,0.4003,0.0639,0.0,0.2783,0.686,0
0.24,1.0,0.0,0.4414,0.0483,0.0,-0.1205,0.813,0
0.25,1.0,0.0,0.4522,-0.0257,0.0,0.0667,0.976,0
0.26,1.0,0.0,0.444,-0.0725,0.0,-0.1892,1.25,0
0.27,1.0,0.0,0.4539,-0.0881,0.0,-0.1445,1.415,0
0.28,1.0,0.0,0.5294,0.0011,0.0,-0.2124,1.268,0
0.29,1.0,0.0,0.532,-0.019,0.0,0.0294,1.216,0
0.3,1.0,0.0,0.5782,-0.0535,0.0,0.0856,1.239,0
0.31,1.0,0.0,0.5808,-0.0241,0.0,-0.1067,1.31,0
0.32,1.0,0.0,0.5669,-0.0002,0.0,0.1569,1.262,0
0.33,1.0,0.0,0.6156,-0.0114,0.0,0.1683,1.011,0
0.34,1.0,0.0,0.6369,-0.0961,0.0,-0.2482,0.832,0
0.35,1.0,0.0,0.6826,-0.0199,0.0,0.0824,0.7,0
0.36,1.0,0.0,0.675,0.0275,0.0,-0.1866,0.678,0
0.37,1.0,0.0,0.6616,0.0431,0.0,-0.0195,0.559,0
0.38,1.0,0.0,0.7294,0.0364,0.0,-0.0974,0.259,0
0.39,1.0,0.0,0.7493,-0.0189,0.0,-0.2442,0.003,0
0.4,1.0,0.0,0.7419,-0.0436,0.0,0.0785,-0.262,0
0.41,1.0,0.0,0.7379,-0.0003,0.0,-0.1147,-0.501,0
0.42,1.0,0.0,0.7987,-0.0419,0.0,-0.0795,-0.957,0
0.43,1.0,0.0,0.8394,-0.033,0.0,0.1621,-1.616,0
0.44,1.0,0.0,0.7879,-0.0217,0.0,0.1303,-2.017,0
0.45,1.0,0.0,0.8689,0.069,0.0,0.2471,-2.381,0
0.46,1.0,0.0,0.8713,0.0138,0.0,-0.2071,-2.688,0
0.47,1.0,0.0,0.8499,0.0061,0.0,0.1383,-3.043,0
0.48,1.0,0.0,0.8809,-0.0621,0.0,-0.4198,-3.428,0
0.49,1.0,0.0,0.891,-0.0054,0.0,0.1195,-3.809,0
0.5,1.0,0.0,0.8961,0.0022,0.0,0.102,-4.257,0
0.51,1.0,0.0,0.9129,0.0054,0.0,-0.1445,-4.56,0
0.52,1.0,0.0,0.9476,0.0265,0.0,-0.3153,-4.994,0
0.53,1.0,0.0,0.9255,0.029,0.0,0.1782,-5.346,0
0.54,1.0,0.0,0.9074,0.038,0.0,-0.2969,-5.511,0
0.55,1.0,0.0,0.9835,0.0611,0.0,0.1502,-5.549,0
0.56,1.0,0.0,0.9503,0.0554,0.0,0.0684,-5.38,0
0.57,1.0,0.0,0.9449,0.056,0.0,0.204,-5.36,0
0.58,1.0,0.0,0.9258,0.0561,0.0,-0.15,-5.45,0
0.59,1.0,0.0,0.9808,0.0032,0.0,0.0747,-5.784,0
0.6,1.0,0.0,0.9941,0.0797,0.0,-0.2588,-6.088,0
0.61,1.0,0.0,0.9776,0.1243,0.0,0.1666,-6.104,0
0.62,1.0,0.0,1.0075,-0.0051,0.0,-0.3459,-5.901,0
0.63,1.0,0.0,1.0201,-0.0484,0.0,-0.1929,-5.787,0
0.64,1.0,0.0,0.9979,-0.0478,0.0,0.1694,-5.813,0
0.65,1.0,0.0,0.9671,-0.0405,0.0,-0.172,-5.825,0
0.66,1.0,0.0,1.024,0.0138,0.0,-0.0811,-5.889,0
0.67,1.0,0.0,0.9941,0.0404,0.0,0.1971,-5.98,0
0.68,1.0,0.0,1.0204,-0.0119,0.0,0.1206,-6.244,0
0.69,1.0,0.0,1.0517,-0.0621,0.0,-0.5279,-6.676,0
0.7,1.0,0.0,1.0174,-0.0656,0.0,-0.1063,-6.927,0
0.71,1.0,0.0,1.0154,-0.0404,0.0,-0.169,-7.088,0
0.72,1.0,0.0,1.0632,0.0083,0.0,0.1988,-7.088,0
0.73,1.0,0.0,1.0691,0.0082,0.0,-0.0356,-7.153,0
0.74,1.0,0.0,1.0136,-0.001,0.0,0.1718,-7.061,0
0.75,1.0,0.0,0.9809,0.009,0.0,-0.0636,-6.816,0
0.76,1.0,0.0,1.0523,0.0458,0.0,-0.214,-6.71,0
0.77,1.0,0.0,1.0338,0.0149,0.0,0.0497,-6.65,0
0.78,1.0,0.0,1.0537,0.0207,0.0,-0.2296,-6.867,0
0.79,1.0,0.0,1.062,-0.0591,0.0,0.1118,-6.971,0
0.8,1.0,0.0,1.0878,-0.0729,0.0,-0.1926,-7.236,0
0.81,1.0,0.0,1.0814,0.0175,0.0,0.2566,-7.388,0
0.82,1.0,0.0,1.0595,0.0585,0.0,-0.4337,-7.37,0
0.83,1.0,0.0,1.025,0.0488,0.0,0.1075,-7.238,0
0.84,1.0,0.0,1.066,0.0053,0.0,-0.013,-7.123,0
0.85,1.0,0.0,1.0511,-0.0231,0.0,-0.1941,-7.019,0
0.86,1.0,0.0,1.0461,-0.0001,0.0,0.0627,-7.068,0
0.87,1.0,0.0,1.0212,0.0098,0.0,0.1405,-7.191,0
0.88,1.0,0.0,1.1066,-0.1047,0.0,0.1744,-7.537,0
0.89,1.0,0.0,1.1046,-0.0877,0.0,-0.4279,-7.907,0
0.9,1.0,0.0,1.0772,-0.0343,0.0,-0.0296,-7.959,0
