time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,1.5,0.0,0.0675,-0.0019,0.0,-0.0894,-0.264,0
0.02,1.5,0.0,0.1136,-0.0006,0.0,-0.0663,-0.779,0
0.03,1.5,0.0,0.1492,-0.0032,0.0,-0.0196,-1.545,0
0.04,1.5,0.0,0.173,-0.007,0.0,-0.2217,-2.454,0
0.05,1.5,0.0,0.2082,-0.02,0.0,-0.2115,-3.081,0
0.06,1.5,0.0,0.2186,-0.0136,0.0,0.1743,-3.547,0
0.07,1.5,0.0,0.2058,-0.0114,0.0,0.1847,-3.743,0
0.08,1.5,0.0,0.185,-0.0106,0.0,0.1004,-3.639,0
0.09,1.5,0.0,0.1591,-0.0108,0.0,-0.0564,-3.233,0
0.1,1.5,0.0,0.2012,0.035,0.0,-0.1536,-2.844,0
0.11,1.5,0.0,0.1561,0.0317,0.0,0.0369,-2.407,0
0.12,1.5,0.0,0.2068,-0.012,0.0,-0.4646,-1.798,0
0.13,1.5,0.0,0.2376,0.0027,0.0,-0.0857,-1.107,0
0.14,1.5,0.0,0.2348,-0.0323,0.0,0.1814,-0.376,0
0.15,1.5,0.0,0.2574,-0.0618,0.0,-0.2545,0.272,0
0.16,1.5,0.0,0.2823,0.0204,0.0,-0.3832,0.889,0
0.17,1.5,0.0,0.292,0.0482,0.0,0.0147,1.5,0
0.18,1.5,0.0,0.3314,0.0104,0.0,0.2008,2.073,0
0.19,1.5,0.0,0.344,-0.0574,0.0,0.2398,2.675,0
0.2,1.5,0.0,0.358,-0.1073,0.0,0.1904,3.356,0
0.21,1.5,0.0,0.3763,-0.1327,0.0,0.1325,3.879,0
0.22,1.5,0.0,0.3896,-0.1321,0.0,0.0396,4.142,0
0.23,1.5,0.0,0.4694,-0.0052,0.0,0.2796,4.135,0
0.24,1.5,0.0,0.4814,0.0548,0.0,-0.0235,4.048,0
0.25,1.5,0.0,0.4934,0.0702,0.0,-0.0701,4.155,0
0.26,1.5,0.0,0.5144,0.098,0.0,-0.4612,4.287,0
0.27,1.5,0.0,0.5542,0.0007,0.0,-0.2286,4.388,0
0.28,1.5,0.0,0.5708,-0.0215,0.0,0.0424,4.378,0
0.29,1.5,0.0,0.6098,0.0405,0.0,-0.1093,4.18,0
0.3,1.5,0.0,0.6317,0.0258,0.0,-0.2033,3.872,0
0.31,1.5,0.0,0.6614,-0.0485,0.0,0.1495,3.492,0
0.32,1.5,0.0,0.6713,-0.0319,0.0,0.1127,3.22,0
0.33,1.5,0.0,0.68,-0.039,0.0,0.1015,2.943,0
0.34,1.5,0.0,0.7326,0.0326,0.0,0.2674,2.535,0
0.35,1.5,0.0,0.7725,-0.0581,0.0,0.1397,2.179,0
0.36,1.5,0.0,0.7799,-0.1017,0.0,0.333,2.105,0
0.37,1.5,0.0,0.7881,-0.0234,0.0,0.3617,2.271,0
0.38,1.5,0.0,0.8139,-0.0232,0.0,0.227,2.321,0
0.39,1.5,0.0,0.8302,-0.0288,0.0,0.2118,2.033,0
0.4,1.5,0.0,0.8654,0.0436,0.0,0.0084,1.611,0
0.41,1.5,0.0,0.8756,0.0938,0.0,0.2276,1.102,0
0.42,1.5,0.0,0.9164,0.1023,0.0,-0.2016,0.658,0
0.43,1.5,0.0,0.9252,0.1111,0.0,-0.0269,0.272,0
0.44,1.5,0.0,0.9721,0.0153,0.0,0.2916,-0.108,0
0.45,1.5,0.0,0.9452,-0.0328,0.0,0.1493,-0.264,0
0.46,1.5,0.0,0.9761,-0.0286,0.0,0.0978,-0.519,0
0.47,1.5,0.0,1.0317,0.0538,0.0,0.1076,-1.078,0
0.48,1.5,0.0,1.0266,0.1006,0.0,-0.3128,-1.595,0
0.49,1.5,0.0,1.0342,0.063,0.0,0.0484,-1.961,0
0.5,1.5,0.0,1.0869,0.0033,0.0,0.1645,-2.066,0
0.51,1.5,0.0,1.0648,0.0308,0.0,-0.0012,-1.832,0
0.52,1.5,0.0,1.0817,0.0287,0.0,0.016,-1.805,0
0.53,1.5,0.0,1.0994,0.057,0.0,0.0799,-2.06,0
0.54,1.5,0.0,1.0982,0.049,0.0,0.3797,-2.542,0
0.55,1.5,0.0,1.1657,0.0439,0.0,0.2087,-3.04,0
0.56,1.5,0.0,1.1445,-0.0463,0.0,0.5565,-2.975,0
0.57,1.5,0.0,1.1548,0.0038,0.0,0.4562,-2.435,0
0.58,1.5,0.0,1.1344,0.0095,0.0,0.0454,-1.873,0
0.59,1.5,0.0,1.147,0.0054,0.0,0.1049,-1.561,0
0.6,1.5,0.0,1.1559,0.0043,0.0,0.2347,-1.539,0
0.61,1.5,0.0,1.175,0.0648,0.0,0.3389,-1.783,0
0.62,1.5,0.0,1.2192,0.0605,0.0,0.226,-2.256,0
0.63,1.5,0.0,1.2496,0.0599,0.0,-0.072,-2.768,0
0.64,1.5,0.0,1.2491,0.003,0.0,0.2264,-3.039,0
0.65,1.5,0.0,1.2406,0.0097,0.0,-0.1044,-3.296,0
0.66,1.5,0.0,1.2627,0.0812,0.0,0.1566,-3.694,0
0.67,1.5,0.0,1.2699,0.1204,0.0,-0.0647,-4.026,0
0.68,1.5,0.0,1.3346,0.0105,0.0,0.2987,-4.413,0
0.69,1.5,0.0,1.2871,-0.0198,0.0,0.2922,-4.474,0
0.7,1.5,0.0,1.2804,-0.0135,0.0,0.006,-4.503,0
0.71,1.5,0.0,1.2874,-0.027,0.0,-0.0932,-4.755,0
0.72,1.5,0.0,1.3292,-0.0338,0.0,-0.0917,-5.213,0
0.73,1.5,0.0,1.3357,0.0009,0.0,0.3955,-5.735,0
0.74,1.5,0.0,1.3471,0.0957,0.0,-0.0216,-6.187,0
0.75,1.5,0.0,1.3696,-0.0328,0.0,0.1862,-6.374,0
0.76,1.5,0.0,1.3271,-0.0811,0.0,0.5953,-5.953,0
0.77,1.5,0.0,1.3314,-0.0474,0.0,0.1663,-5.329,0
0.78,1.5,0.0,1.3363,-0.0655,0.0,-0.0828,-4.853,0
0.79,1.5,0.0,1.3471,-0.0461,0.0,0.1191,-4.637,0
0.8,1.5,0.0,1.375,-0.0237,0.0,-0.0568,-4.695,0
0.81,1.5,0.0,1.4037,0.0106,0.0,-0.0855,-5.038,0
0.82,1.5,0.0,1.4225,-0.0375,0.0,-0.172,-5.417,0
0.83,1.5,0.0,1.4144,-0.054,0.0,0.2125,-5.686,0
0.84,1.5,0.0,1.3895,-0.0485,0.0,-0.1957,-5.967,0
0.85,1.5,0.0,1.3999,-0.1255,0.0,0.2544,-6.223,0
