time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,0.5,0.0,0.0608,-0.0001,0.0,-0.0049,-0.247,0
0.02,0.5,0.0,0.0997,0.0006,0.0,0.0531,-0.704,0
0.03,0.5,0.0,0.0851,0.0004,0.0,0.0516,-1.003,0
0.04,0.5,0.0,0.1084,-0.0001,0.0,-0.0048,-1.393,0
0.05,0.5,0.0,0.1421,-0.0158,0.0,0.3127,-1.713,0
0.06,0.5,0.0,0.1639,-0.0101,0.0,-0.0716,-1.992,0
0.07,0.5,0.0,0.1475,-0.0098,0.0,-0.0918,-2.047,0
0.08,0.5,0.0,0.1645,-0.0103,0.0,-0.1902,-2.143,0
0.09,0.5,0.0,0.1725,-0.0034,0.0,0.22,-2.228,0
0.1,0.5,0.0,0.1501,0.069,0.0,0.2809,-2.04,0
0.11,0.5,0.0,0.0995,0.0913,0.0,0.3185,-1.487,0
0.12,0.5,0.0,0.1134,0.0689,0.0,-0.1002,-0.794,0
0.13,0.5,0.0,0.1486,0.0669,0.0,0.2038,-0.305,0
0.14,0.5,0.0,0.1891,0.026,0.0,-0.3208,-0.135,0
0.15,0.5,0.0,0.1602,0.0157,0.0,0.0874,0.158,0
0.16,0.5,0.0,0.1968,0.0281,0.0,0.1076,0.422,0
0.17,0.5,0.0,0.2194,0.0157,0.0,0.039,0.457,0
0.18,0.5,0.0,0.2461,0.0083,0.0,-0.0876,0.262,0
0.19,0.5,0.0,0.2232,-0.0296,0.0,-0.0564,0.184,0
0.2,0.5,0.0,0.2459,-0.0253,0.0,-0.4546,-0.071,0
0.21,0.5,0.0,0.244,0.022,0.0,0.0987,-0.176,0
0.22,0.5,0.0,0.3024,0.1271,0.0,-0.2182,-0.383,0
0.23,0.5,0.0,0.2873,0.1555,0.0,-0.2018,-0.402,0
0.24,0.5,0.0,0.3124,0.1105,0.0,-0.0305,-0.419,0
0.25,0.5,0.0,0.3086,0.0934,0.0,-0.4367,-0.414,0
0.26,0.5,0.0,0.312,0.0368,0.0,-0.0912,-0.407,0
0.27,0.5,0.0,0.3318,0.0094,0.0,-0.0351,-0.619,0
0.28,0.5,0.0,0.3335,0.0038,0.0,0.3006,-1.027,0
0.29,0.5,0.0,0.3514,-0.1028,0.0,0.0864,-1.25,0
0.3,0.5,0.0,0.3511,-0.055,0.0,0.0315,-1.227,0
0.31,0.5,0.0,0.377,-0.047,0.0,-0.2921,-1.395,0
0.32,0.5,0.0,0.355,-0.0538,0.0,0.2805,-1.48,0
0.33,0.5,0.0,0.3936,0.0341,0.0,-0.1598,-1.689,0
0.34,0.5,0.0,0.3943,0.0228,0.0,-0.0806,-2.007,0
0.35,0.5,0.0,0.4196,-0.0169,0.0,-0.2039,-2.356,0
0.36,0.5,0.0,0.4389,0.0077,0.0,0.2023,-2.475,0
0.37,0.5,0.0,0.4319,0.0202,0.0,-0.4551,-2.533,0
0.38,0.5,0.0,0.4408,0.0229,0.0,0.2438,-2.55,0
0.39,0.5,0.0,0.4353,0.0257,0.0,-0.574,-2.566,0
0.4,0.5,0.0,0.4475,0.0028,0.0,-0.227,-2.557,0
0.41,0.5,0.0,0.4616,0.0915,0.0,-0.1918,-2.697,0
0.42,0.5,0.0,0.4438,0.0728,0.0,0.0592,-2.894,0
0.43,0.5,0.0,0.487,0.0751,0.0,-0.0241,-3.324,0
0.44,0.5,0.0,0.4765,0.0389,0.0,0.2962,-3.599,0
0.45,0.5,0.0,0.5125,0.0217,0.0,-0.1169,-3.829,0
0.46,0.5,0.0,0.4903,0.0628,0.0,0.1307,-4.0,0
0.47,0.5,0.0,0.5102,0.0355,0.0,0.0224,-4.093,0
0.48,0.5,0.0,0.5067,0.0325,0.0,-0.0213,-4.206,0
0.49,0.5,0.0,0.4635,-0.0021,0.0,0.1075,-4.097,0
0.5,0.5,0.0,0.5148,-0.0297,0.0,-0.1776,-4.168,0
0.51,0.5,0.0,0.5168,-0.1141,0.0,0.0163,-4.152,0
0.52,0.5,0.0,0.4838,-0.1053,0.0,-0.3264,-3.955,0
0.53,0.5,0.0,0.5321,-0.0965,0.0,-0.3029,-3.93,0
0.54,0.5,0.0,0.5409,-0.099,0.0,0.3821,-3.961,0
0.55,0.5,0.0,0.5381,-0.0721,0.0,-0.0606,-4.11,0
0.56,0.5,0.0,0.5213,0.0207,0.0,-0.0614,-4.029,0
0.57,0.5,0.0,0.5082,0.0824,0.0,-0.1863,-3.875,0
0.58,0.5,0.0,0.4822,0.0701,0.0,0.2469,-3.484,0
0.59,0.5,0.0,0.5216,-0.0073,0.0,0.0994,-3.207,0
0.6,0.5,0.0,0.5436,-0.0081,0.0,-0.2378,-3.268,0
0.61,0.5,0.0,0.4984,0.0818,0.0,-0.0098,-3.206,0
0.62,0.5,0.0,0.4871,0.0541,0.0,-0.0494,-2.95,0
0.63,0.5,0.0,0.5108,0.0577,0.0,-0.3414,-2.911,0
0.64,0.5,0.0,0.5151,0.0385,0.0,0.324,-2.923,0
0.65,0.5,0.0,0.5359,0.0274,0.0,0.0421,-3.002,0
0.66,0.5,0.0,0.4965,0.0202,0.0,-0.3424,-2.785,0
0.67,0.5,0.0,0.5442,-0.019,0.0,0.0323,-2.684,0
0.68,0.5,0.0,0.5321,-0.0588,0.0,0.2847,-2.622,0
0.69,0.5,0.0,0.586,-0.0513,0.0,0.3142,-2.805,0
0.7,0.5,0.0,0.4888,0.0561,0.0,-0.202,-2.811,0
0.71,0.5,0.0,0.522,0.0912,0.0,0.188,-2.7,0
0.72,0.5,0.0,0.5446,0.0008,0.0,0.2816,-2.577,0
0.73,0.5,0.0,0.5479,-0.0216,0.0,0.0092,-2.417,0
0.74,0.5,0.0,0.5442,-0.0242,0.0,-0.0531,-2.209,0
0.75,0.5,0.0,0.5348,-0.0514,0.0,-0.119,-1.914,0
0.76,0.5,0.0,0.5929,-0.0426,0.0,-0.0144,-1.873,0
0.77,0.5,0.0,0.5055,0.0094,0.0,-0.1576,-1.688,0
0.78,0.5,0.0,0.5547,-0.0066,0.0,-0.0608,-1.547,0
0.79,0.5,0.0,0.5883,-0.0484,0.0,0.4473,-1.472,0
