time_s,pos_x,pos_y
0.0,-0.00010476447641849518,-2.222320472355932e-05
0.01,0.00011999160051345825,-3.8107100408524275e-07
0.02,0.0005895365029573441,-9.562063496559858e-08
0.03,0.0012164562940597534,-1.5598119716742076e-05
0.04,0.002078395336866379,-0.00019841254106722772
0.05,0.0030803922563791275,-0.00016917612811084837
0.06,0.004305804148316383,-0.0002068113535642624
0.07,0.005524076521396637,-0.00023630968644283712
0.08,0.006957236677408218,-0.0003544287465047091
0.09,0.008376220241189003,0.0005758272600360215
0.1,0.009880254045128822,0.0025633233599364758
0.11,0.011042963713407516,0.004512755200266838
0.12,0.012191200628876686,0.005847184453159571
0.13,0.01320706494152546,0.006137780845165253
0.14,0.014401018619537354,0.006127981003373861
0.15,0.016074705868959427,0.006366580259054899
0.16,0.017548203468322754,0.006523746065795422
0.17,0.019136548042297363,0.007001828867942095
0.18,0.02097001112997532,0.00828516110777855
0.19,0.022788964211940765,0.009244103915989399
0.2,0.024857016280293465,0.010165602900087833
0.21,0.026791639626026154,0.011911106295883656
0.22,0.028920071199536324,0.013266274705529213
0.23,0.031167181208729744,0.014070461504161358
0.24,0.033525269478559494,0.014839689247310162
0.25,0.03610015660524368,0.014856992289423943
0.26,0.038901470601558685,0.014834484085440636
0.27,0.04155457019805908,0.01517564058303833
0.28,0.044505953788757324,0.015319321304559708
0.29,0.047343529760837555,0.015725068747997284
0.3,0.05016402155160904,0.016639582812786102
0.31,0.05335643142461777,0.017141778022050858
0.32,0.056566812098026276,0.017258550971746445
0.33,0.06017448008060455,0.016433805227279663
0.34,0.06397601962089539,0.015263689681887627
0.35,0.0678415298461914,0.01571907289326191
0.36,0.07172658294439316,0.01608271524310112
0.37,0.07558783888816833,0.01611792854964733
0.38,0.0795249193906784,0.015661468729376793
0.39,0.08353833854198456,0.015661107376217842
0.4,0.08753219246864319,0.016583774238824844
0.41,0.09146024286746979,0.017571620643138885
0.42,0.0956837385892868,0.017949163913726807
0.43,0.10017911344766617,0.017768507823348045
0.44,0.10449057072401047,0.017532937228679657
0.45,0.10926446318626404,0.017086641862988472
0.46,0.11386718600988388,0.01699899695813656
0.47,0.11840870976448059,0.017205826938152313
0.48,0.12272049486637115,0.017824415117502213
0.49,0.1274903267621994,0.017642581835389137
0.5,0.13247375190258026,0.017497071996331215
0.51,0.13771377503871918,0.016761312261223793
0.52,0.1426129937171936,0.016912193968892097
0.53,0.14750052988529205,0.017393358051776886
0.54,0.15245269238948822,0.01775718852877617
0.55,0.15764722228050232,0.01712656021118164
0.56,0.16287846863269806,0.01614329032599926
0.57,0.16800132393836975,0.015621540136635303
0.58,0.17299601435661316,0.01594279706478119
0.59,0.17828693985939026,0.015692273154854774
0.6,0.18358981609344482,0.01565341278910637
0.61,0.18901605904102325,0.015358395874500275
0.62,0.19430828094482422,0.015571934171020985
0.63,0.19958865642547607,0.015916133299469948
0.64,0.20511698722839355,0.015526041388511658
0.65,0.2107880562543869,0.014905213378369808
0.66,0.21641214191913605,0.014508378691971302
0.67,0.22213013470172882,0.013766242191195488
0.68,0.22779154777526855,0.013174031861126423
0.69,0.2333812266588211,0.0126416040584445
0.7,0.2392614334821701,0.011661885306239128
0.71,0.24497877061367035,0.011122695170342922
0.72,0.25032979249954224,0.01155652292072773
0.73,0.255513459444046,0.011825812049210072
0.74,0.26134806871414185,0.011169813573360443
0.75,0.2672787010669708,0.010542239993810654
0.76,0.2733974754810333,0.009613566100597382
0.77,0.27899032831192017,0.010294048115611076
0.78,0.28452402353286743,0.010511265136301517
0.79,0.290067195892334,0.010663461871445179
0.8,0.2956194579601288,0.010963721200823784
0.81,0.30153876543045044,0.010477268137037754
0.82,0.3073313534259796,0.010428154841065407
0.83,0.3131656050682068,0.009940684773027897
0.84,0.31890201568603516,0.009760783053934574
0.85,0.32481327652931213,0.009262977167963982
0.86,0.33087557554244995,0.009033393114805222
0.87,0.3367823660373688,0.00887234602123499
0.88,0.34272465109825134,0.00854395143687725
0.89,0.3485076129436493,0.008586599491536617
0.9,0.35375913977622986,0.009632812812924385
0.91,0.3591483235359192,0.009810106828808784
0.92,0.3648167550563812,0.009659348987042904
0.93,0.37040334939956665,0.009548378176987171
0.94,0.37606462836265564,0.00939722266048193
0.95,0.3818572461605072,0.009486123919487
0.96,0.38711467385292053,0.01041597593575716
0.97,0.3925158679485321,0.010667565278708935
0.98,0.3983064591884613,0.010292486287653446
0.99,0.4039865732192993,0.009963938035070896
1.0,0.4096243381500244,0.009943302720785141
1.01,0.4150379002094269,0.01101262029260397
1.02,0.42037391662597656,0.011675618588924408
1.03,0.42547696828842163,0.01218500453978777
1.04,0.4311670958995819,0.011802691034972668
