time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,2.0,0.0,0.0691,-0.0027,0.0,-0.0626,-0.275,0
0.02,2.0,0.0,0.1172,0.0,0.0,-0.0059,-0.813,0
0.03,2.0,0.0,0.1354,-0.0053,0.0,-0.1855,-1.497,0
0.04,2.0,0.0,0.1354,-0.0048,0.0,-0.376,-2.076,0
0.05,2.0,0.0,0.1661,-0.0355,0.0,-0.3998,-2.244,0
0.06,2.0,0.0,0.1924,-0.0315,0.0,0.2232,-2.323,0
0.07,2.0,0.0,0.1856,-0.0295,0.0,0.2036,-2.206,0
0.08,2.0,0.0,0.1817,-0.0281,0.0,0.182,-1.805,0
0.09,2.0,0.0,0.204,-0.0017,0.0,-0.2996,-1.328,0
0.1,2.0,0.0,0.2088,0.0086,0.0,0.092,-0.891,0
0.11,2.0,0.0,0.1518,0.0097,0.0,0.0785,-0.219,0
0.12,2.0,0.0,0.1887,0.0757,0.0,-0.0086,0.733,0
0.13,2.0,0.0,0.2336,0.0764,0.0,-0.0984,1.619,0
0.14,2.0,0.0,0.2321,0.0334,0.0,0.242,2.457,0
0.15,2.0,0.0,0.2551,-0.0139,0.0,-0.0619,3.194,0
0.16,2.0,0.0,0.2951,0.0005,0.0,0.1043,3.706,0
0.17,2.0,0.0,0.3379,-0.01,0.0,0.0711,3.945,0
0.18,2.0,0.0,0.3506,-0.0375,0.0,0.4202,4.069,0
0.19,2.0,0.0,0.3702,-0.0375,0.0,0.0061,4.206,0
0.2,2.0,0.0,0.3978,-0.0088,0.0,0.1691,4.258,0
0.21,2.0,0.0,0.4313,-0.0077,0.0,0.085,4.101,0
0.22,2.0,0.0,0.4417,-0.0146,0.0,0.0759,4.027,0
0.23,2.0,0.0,0.4794,-0.0285,0.0,0.0444,3.9,0
0.24,2.0,0.0,0.5052,-0.0307,0.0,-0.0091,3.465,0
0.25,2.0,0.0,0.5411,-0.0032,0.0,0.2354,2.999,0
0.26,2.0,0.0,0.5747,0.0172,0.0,0.0663,2.765,0
0.27,2.0,0.0,0.5821,-0.0143,0.0,-0.0669,2.928,0
0.28,2.0,0.0,0.5912,-0.0192,0.0,0.1229,3.193,0
0.29,2.0,0.0,0.6151,-0.0288,0.0,0.0401,3.352,0
0.3,2.0,0.0,0.6293,-0.0321,0.0,0.0332,3.223,0
0.31,2.0,0.0,0.6522,-0.0547,0.0,-0.0558,2.881,0
0.32,2.0,0.0,0.7032,-0.0712,0.0,0.138,2.652,0
0.33,2.0,0.0,0.7051,-0.0006,0.0,-0.1777,2.784,0
0.34,2.0,0.0,0.7061,0.0076,0.0,-0.2927,2.984,0
0.35,2.0,0.0,0.7677,0.0899,0.0,-0.0915,2.952,0
0.36,2.0,0.0,0.8007,0.0382,0.0,-0.0922,2.841,0
0.37,2.0,0.0,0.8142,0.0263,0.0,0.0865,2.594,0
0.38,2.0,0.0,0.8261,0.0428,0.0,-0.1774,2.23,0
0.39,2.0,0.0,0.8414,0.027,0.0,0.0743,1.97,0
0.4,2.0,0.0,0.8917,-0.0906,0.0,-0.0366,1.937,0
0.41,2.0,0.0,0.9042,-0.0132,0.0,0.1971,2.082,0
0.42,2.0,0.0,0.9158,-0.0128,0.0,0.038,2.21,0
0.43,2.0,0.0,0.9129,-0.0145,0.0,-0.0623,2.154,0
0.44,2.0,0.0,0.9597,0.0489,0.0,0.1794,1.837,0
0.45,2.0,0.0,0.9518,0.0911,0.0,0.3495,1.458,0
0.46,2.0,0.0,1.0054,0.0119,0.0,0.4299,1.257,0
0.47,2.0,0.0,0.9828,0.0297,0.0,0.2256,1.32,0
0.48,2.0,0.0,1.0302,-0.0295,0.0,0.1995,1.24,0
0.49,2.0,0.0,1.0465,-0.0307,0.0,0.044,0.914,0
0.5,2.0,0.0,1.1048,0.0457,0.0,0.1932,0.304,0
0.51,2.0,0.0,1.1088,0.0638,0.0,0.094,-0.177,0
0.52,2.0,0.0,1.1071,0.0651,0.0,0.0193,-0.488,0
0.53,2.0,0.0,1.1652,-0.0175,0.0,0.2907,-0.953,0
0.54,2.0,0.0,1.1515,0.0177,0.0,0.2702,-1.177,0
0.55,2.0,0.0,1.1708,0.0179,0.0,0.061,-1.373,0
0.56,2.0,0.0,1.2026,0.0285,0.0,-0.0586,-1.688,0
0.57,2.0,0.0,1.1932,0.019,0.0,0.115,-1.78,0
0.58,2.0,0.0,1.2017,0.019,0.0,0.0752,-1.969,0
0.59,2.0,0.0,1.2549,-0.0067,0.0,-0.2068,-2.217,0
0.6,2.0,0.0,1.262,-0.0504,0.0,0.2661,-2.255,0
0.61,2.0,0.0,1.2602,-0.0113,0.0,0.5581,-2.207,0
0.62,2.0,0.0,1.2706,-0.0329,0.0,0.1752,-2.298,0
0.63,2.0,0.0,1.2868,-0.0397,0.0,0.0252,-2.612,0
0.64,2.0,0.0,1.3144,0.0429,0.0,-0.1326,-3.097,0
