time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
0.01,0.0,0.0,0.0263,0.007,0.5,0.2017,-0.029,0
0.02,0.0,0.0,0.0264,0.0059,0.5,0.551,-0.035,0
0.03,0.0,0.0,0.0248,0.0077,0.5,0.7314,-0.022,0
0.04,0.0,0.0,0.0423,0.0149,0.5,0.3543,-0.108,0
0.05,0.0,0.0,-0.0062,0.0715,0.5,0.488,-0.086,0
0.06,0.0,0.0,0.0091,0.0384,0.5,0.7166,0.012,0
0.07,0.0,0.0,0.048,-0.0367,0.5,0.5403,-0.03,0
0.08,0.0,0.0,-0.0126,-0.0118,0.5,0.5579,0.132,0
0.09,0.0,0.0,-0.0117,-0.0095,0.5,0.6871,0.597,0
0.1,0.0,0.0,0.0103,-0.0367,0.5,0.3609,1.006,0
0.11,0.0,0.0,-0.0006,-0.0031,0.5,0.675,1.348,0
0.12,0.0,0.0,0.0231,0.0007,0.5,0.5014,1.501,0
0.13,0.0,0.0,0.0264,0.0168,0.5,0.7395,1.417,0
0.14,0.0,0.0,0.0301,0.0161,0.5,0.3535,1.263,0
0.15,0.0,0.0,0.0011,0.027,0.5,0.7005,1.351,0
0.16,0.0,0.0,-0.0092,-0.047,0.5,0.5435,1.772,0
0.17,0.0,0.0,-0.0087,-0.0047,0.5,0.7961,2.295,0
0.18,0.0,0.0,-0.0083,0.0073,0.5,0.5924,2.663,0
0.19,0.0,0.0,-0.0014,0.0393,0.5,0.4507,2.776,0
0.2,0.0,0.0,0.0308,0.0094,0.5,0.5972,2.61,0
0.21,0.0,0.0,0.0175,-0.0083,0.5,0.8041,2.394,0
0.22,0.0,0.0,0.0085,0.0099,0.5,0.5261,2.362,0
0.23,0.0,0.0,0.0096,0.0118,0.5,0.5034,2.565,0
0.24,0.0,0.0,0.0062,0.0278,0.5,0.7232,2.862,0
0.25,0.0,0.0,0.0094,0.0529,0.5,0.3771,3.03,0
0.26,0.0,0.0,0.0286,0.0481,0.5,0.653,2.952,0
0.27,0.0,0.0,0.003,0.0113,0.5,0.66,2.852,0
0.28,0.0,0.0,0.0189,0.0208,0.5,0.4034,2.86,0
0.29,0.0,0.0,0.0123,-0.0149,0.5,0.8394,2.975,0
0.3,0.0,0.0,0.0391,-0.0367,0.5,0.5691,3.012,0
0.31,0.0,0.0,0.0228,-0.0474,0.5,0.6793,3.122,0
0.32,0.0,0.0,0.0331,-0.0634,0.5,0.6508,3.413,0
0.33,0.0,0.0,0.0276,-0.0577,0.5,0.7854,3.767,0
0.34,0.0,0.0,0.0549,-0.0662,0.5,0.5127,3.949,0
0.35,0.0,0.0,0.021,0.0159,0.5,0.7654,4.11,0
0.36,0.0,0.0,0.0369,0.0567,0.5,0.4131,4.133,0
0.37,0.0,0.0,0.0589,0.0634,0.5,0.7146,3.871,0
0.38,0.0,0.0,0.0255,0.0184,0.5,0.7364,3.699,0
0.39,0.0,0.0,0.0663,0.0181,0.5,0.6946,3.458,0
0.4,0.0,0.0,0.0014,0.0117,0.5,0.5116,3.402,0
0.41,0.0,0.0,0.0436,-0.0005,0.5,0.7777,3.492,0
0.42,0.0,0.0,0.0181,-0.018,0.5,0.4518,3.6,0
0.43,0.0,0.0,0.0624,-0.0054,0.5,0.6864,3.613,0
0.44,0.0,0.0,0.0625,0.0107,0.5,0.3703,3.462,0
0.45,0.0,0.0,0.065,0.0317,0.5,0.8607,3.267,0
0.46,0.0,0.0,0.0481,0.0165,0.5,0.4355,3.225,0
0.47,0.0,0.0,0.0395,0.0114,0.5,0.9534,3.306,0
0.48,0.0,0.0,0.0352,-0.0208,0.5,0.5496,3.452,0
0.49,0.0,0.0,0.0396,-0.012,0.5,0.4919,3.585,0
0.5,0.0,0.0,0.0607,-0.0093,0.5,0.5585,3.702,0
0.51,0.0,0.0,0.0516,-0.039,0.5,0.8631,3.836,0
0.52,0.0,0.0,0.0583,-0.0311,0.5,0.1852,3.934,0
0.53,0.0,0.0,0.0367,0.0302,0.5,0.6944,4.069,0
0.54,0.0,0.0,0.0322,0.0364,0.5,0.6925,4.217,0
0.55,0.0,0.0,0.0471,0.0648,0.5,0.3063,4.204,0
0.56,0.0,0.0,0.0678,0.0473,0.5,0.685,3.964,0
0.57,0.0,0.0,0.049,0.0199,0.5,0.7145,3.64,0
0.58,0.0,0.0,0.0553,0.0255,0.5,0.5238,3.531,0
0.59,0.0,0.0,0.0134,-0.0036,0.5,0.6424,3.747,0
0.6,0.0,0.0,0.0594,-0.0033,0.5,0.4194,3.948,0
