time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,1.5,0.0,0.0664,0.0009,0.0,0.0797,-0.271,0
0.02,1.5,0.0,0.0767,-0.0029,0.0,-0.3238,-0.57,0
0.03,1.5,0.0,0.0827,0.0,0.0,-0.0194,-0.787,0
0.04,1.5,0.0,0.1113,0.0006,0.0,0.0074,-1.154,0
0.05,1.5,0.0,0.1103,-0.0155,0.0,-0.0491,-1.266,0
0.06,1.5,0.0,0.163,-0.0057,0.0,0.0313,-1.484,0
0.07,1.5,0.0,0.1692,-0.0078,0.0,-0.2882,-1.746,0
0.08,1.5,0.0,0.1873,-0.0068,0.0,-0.2831,-2.125,0
0.09,1.5,0.0,0.1817,-0.0018,0.0,0.1322,-2.508,0
0.1,1.5,0.0,0.2282,0.0804,0.0,-0.0674,-2.833,0
0.11,1.5,0.0,0.2209,0.0759,0.0,-0.4175,-3.084,0
0.12,1.5,0.0,0.1877,0.0754,0.0,0.0917,-3.163,0
0.13,1.5,0.0,0.1404,0.0665,0.0,0.1001,-2.881,0
0.14,1.5,0.0,0.135,-0.0589,0.0,0.2107,-2.124,0
0.15,1.5,0.0,0.1645,-0.0898,0.0,0.4216,-0.778,0
0.16,1.5,0.0,0.1817,-0.0751,0.0,0.1713,0.855,0
0.17,1.5,0.0,0.1915,-0.0293,0.0,-0.1219,2.472,0
0.18,1.5,0.0,0.2116,0.017,0.0,0.0104,3.897,0
0.19,1.5,0.0,0.2316,0.06,0.0,0.0366,5.031,0
0.2,1.5,0.0,0.2799,0.0425,0.0,-0.1865,5.867,0
0.21,1.5,0.0,0.2843,0.0494,0.0,-0.22,6.416,0
0.22,1.5,0.0,0.3447,0.0404,0.0,-0.3147,6.711,0
0.23,1.5,0.0,0.368,0.0155,0.0,-0.4526,6.759,0
0.24,1.5,0.0,0.3992,0.0179,0.0,-0.1256,6.543,0
0.25,1.5,0.0,0.4298,0.0252,0.0,-0.4059,6.062,0
0.26,1.5,0.0,0.494,0.0077,0.0,-0.102,5.532,0
0.27,1.5,0.0,0.5182,-0.0136,0.0,0.2142,5.035,0
0.28,1.5,0.0,0.5619,0.0139,0.0,-0.073,4.327,0
0.29,1.5,0.0,0.5528,-0.0053,0.0,0.2531,3.764,0
0.3,1.5,0.0,0.5573,0.0293,0.0,-0.0915,3.438,0
0.31,1.5,0.0,0.5303,0.029,0.0,-0.1685,3.454,0
0.32,1.5,0.0,0.5943,0.1154,0.0,0.2246,3.588,0
0.33,1.5,0.0,0.6187,0.0706,0.0,-0.1332,3.851,0
0.34,1.5,0.0,0.6661,0.0059,0.0,-0.3144,3.909,0
0.35,1.5,0.0,0.6744,-0.0396,0.0,-0.0701,3.789,0
0.36,1.5,0.0,0.6696,-0.0534,0.0,-0.2595,3.669,0
0.37,1.5,0.0,0.6691,-0.0436,0.0,0.0565,3.437,0
0.38,1.5,0.0,0.7364,-0.0395,0.0,0.0069,3.082,0
0.39,1.5,0.0,0.7209,-0.041,0.0,0.0723,2.811,0
0.4,1.5,0.0,0.7953,0.0217,0.0,0.1375,2.361,0
0.41,1.5,0.0,0.8276,-0.0133,0.0,0.062,2.026,0
