time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0
0.01,0.0,0.0,0.0065,0.0071,0.25,-0.0739,-0.021,0
0.02,0.0,0.0,0.011,0.0039,0.25,0.6022,-0.012,0
0.03,0.0,0.0,0.0103,0.0121,0.25,0.5745,0.022,0
0.04,0.0,0.0,0.0181,0.0018,0.25,0.2853,-0.015,0
0.05,0.0,0.0,0.0181,0.111,0.25,0.5776,0.011,0
0.06,0.0,0.0,-0.0232,0.0985,0.25,0.3084,0.191,0
0.07,0.0,0.0,-0.0296,0.0752,0.25,0.343,0.222,0
0.08,0.0,0.0,0.0267,0.0156,0.25,0.3688,-0.043,0
0.09,0.0,0.0,-0.0192,0.0061,0.25,0.0341,-0.315,0
0.1,0.0,0.0,0.0176,-0.0271,0.25,0.4662,-0.586,0
0.11,0.0,0.0,0.0421,-0.0402,0.25,0.7953,-0.812,0
0.12,0.0,0.0,0.0296,-0.1107,0.25,-0.0538,-1.012,0
0.13,0.0,0.0,-0.0084,-0.1128,0.25,0.4743,-1.156,0
0.14,0.0,0.0,0.0171,-0.0621,0.25,-0.0581,-1.298,0
0.15,0.0,0.0,0.011,-0.0305,0.25,-0.1006,-1.377,0
0.16,0.0,0.0,0.0039,-0.0309,0.25,0.8072,-1.437,0
0.17,0.0,0.0,0.0008,-0.0546,0.25,0.5906,-1.463,0
0.18,0.0,0.0,-0.0418,0.0094,0.25,0.2264,-1.467,0
0.19,0.0,0.0,0.0107,0.0204,0.25,0.169,-1.652,0
0.2,0.0,0.0,-0.0273,-0.0152,0.25,0.5643,-1.83,0
0.21,0.0,0.0,0.0308,0.0018,0.25,0.4173,-2.21,0
0.22,0.0,0.0,-0.0378,0.031,0.25,0.1321,-2.41,0
0.23,0.0,0.0,-0.0025,0.0408,0.25,0.5776,-2.513,0
0.24,0.0,0.0,-0.0466,0.0457,0.25,0.618,-2.563,0
0.25,0.0,0.0,-0.0358,0.0313,0.25,-0.1543,-2.642,0
0.26,0.0,0.0,-0.0591,0.0073,0.25,0.3815,-2.569,0
0.27,0.0,0.0,0.0113,-0.0452,0.25,0.2632,-2.633,0
0.28,0.0,0.0,-0.0008,-0.0399,0.25,0.0563,-2.729,0
0.29,0.0,0.0,-0.0145,-0.0002,0.25,0.6744,-2.762,0
0.3,0.0,0.0,0.0101,-0.0173,0.25,0.2005,-2.992,0
0.31,0.0,0.0,-0.027,0.0272,0.25,0.6269,-3.115,0
0.32,0.0,0.0,-0.0323,0.0251,0.25,-0.2959,-3.15,0
0.33,0.0,0.0,-0.0465,0.0809,0.25,0.1764,-3.105,0
0.34,0.0,0.0,-0.069,0.0403,0.25,0.2175,-2.979,0
0.35,0.0,0.0,-0.005,0.0327,0.25,0.2943,-3.084,0
0.36,0.0,0.0,-0.0277,-0.0193,0.25,0.2491,-3.223,0
0.37,0.0,0.0,-0.0209,-0.0377,0.25,0.0784,-3.347,0
0.38,0.0,0.0,0.0176,-0.0512,0.25,0.4179,-3.491,0
0.39,0.0,0.0,-0.0006,-0.0161,0.25,0.1426,-3.616,0
