time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,-0.5,0.0,-0.0487,0.0029,0.0,-0.1316,0.203,0
0.02,-0.5,0.0,-0.0962,-0.0024,0.0,-0.2781,0.755,0
0.03,-0.5,0.0,-0.1055,0.0019,0.0,0.1667,1.394,0
0.04,-0.5,0.0,-0.1026,0.0063,0.0,0.0622,1.81,0
0.05,-0.5,0.0,-0.1428,0.0021,0.0,-0.0473,1.967,0
0.06,-0.5,0.0,-0.1704,-0.0484,0.0,-0.105,2.021,0
0.07,-0.5,0.0,-0.1136,-0.0382,0.0,-0.1709,1.775,0
0.08,-0.5,0.0,-0.099,-0.0368,0.0,0.2822,1.285,0
0.09,-0.5,0.0,-0.1417,-0.0535,0.0,0.1765,0.897,0
0.1,-0.5,0.0,-0.126,-0.1029,0.0,-0.0142,0.588,0
0.11,-0.5,0.0,-0.1597,-0.0706,0.0,0.1291,0.506,0
0.12,-0.5,0.0,-0.1697,-0.0609,0.0,0.0559,0.573,0
0.13,-0.5,0.0,-0.1803,-0.0243,0.0,0.1291,0.478,0
0.14,-0.5,0.0,-0.1848,-0.0538,0.0,-0.1741,0.333,0
0.15,-0.5,0.0,-0.2036,-0.0081,0.0,-0.0292,0.373,0
0.16,-0.5,0.0,-0.2348,-0.0259,0.0,0.0784,0.754,0
0.17,-0.5,0.0,-0.2564,0.0084,0.0,0.257,1.28,0
0.18,-0.5,0.0,-0.2579,-0.046,0.0,0.1972,1.681,0
0.19,-0.5,0.0,-0.2672,-0.0847,0.0,-0.1642,2.041,0
0.2,-0.5,0.0,-0.2738,-0.0205,0.0,-0.074,2.258,0
0.21,-0.5,0.0,-0.2672,0.026,0.0,-0.0846,2.27,0
0.22,-0.5,0.0,-0.2836,0.0578,0.0,0.0881,2.228,0
0.23,-0.5,0.0,-0.2993,0.0648,0.0,-0.0726,2.429,0
0.24,-0.5,0.0,-0.3448,-0.0669,0.0,0.1869,2.835,0
0.25,-0.5,0.0,-0.3572,-0.1155,0.0,0.1793,3.135,0
0.26,-0.5,0.0,-0.3505,-0.0523,0.0,-0.0031,3.255,0
0.27,-0.5,0.0,-0.3464,-0.03,0.0,0.0112,3.101,0
0.28,-0.5,0.0,-0.3633,-0.0306,0.0,0.1038,3.05,0
0.29,-0.5,0.0,-0.3624,-0.0274,0.0,0.0746,3.239,0
0.3,-0.5,0.0,-0.4241,0.0623,0.0,-0.1133,3.747,0
0.31,-0.5,0.0,-0.3893,0.1036,0.0,-0.068,4.228,0
0.32,-0.5,0.0,-0.4219,-0.0389,0.0,0.0535,4.548,0
0.33,-0.5,0.0,-0.4017,-0.0304,0.0,0.2222,4.749,0
0.34,-0.5,0.0,-0.3856,-0.0191,0.0,-0.0802,4.746,0
0.35,-0.5,0.0,-0.4161,0.0009,0.0,0.2633,4.747,0
0.36,-0.5,0.0,-0.4232,0.0617,0.0,-0.2228,4.798,0
0.37,-0.5,0.0,-0.4369,-0.0371,0.0,-0.011,4.78,0
0.38,-0.5,0.0,-0.4088,-0.0533,0.0,0.0926,4.627,0
0.39,-0.5,0.0,-0.4211,-0.0571,0.0,0.0277,4.603,0
0.4,-0.5,0.0,-0.4677,0.0649,0.0,-0.3931,4.811,0
0.41,-0.5,0.0,-0.4614,0.1056,0.0,0.0401,5.125,0
0.42,-0.5,0.0,-0.462,-0.0078,0.0,0.0362,5.316,0
0.43,-0.5,0.0,-0.4302,-0.0182,0.0,-0.0018,5.261,0
0.44,-0.5,0.0,-0.4656,-0.0198,0.0,-0.0061,5.351,0
0.45,-0.5,0.0,-0.4287,-0.021,0.0,0.1127,5.346,0
0.46,-0.5,0.0,-0.461,-0.0519,0.0,0.0929,5.478,0
0.47,-0.5,0.0,-0.5042,-0.0287,0.0,0.0671,5.681,0
0.48,-0.5,0.0,-0.4571,0.0195,0.0,-0.0545,5.767,0
0.49,-0.5,0.0,-0.4677,0.0446,0.0,-0.2185,5.796,0
0.5,-0.5,0.0,-0.4679,0.0946,0.0,0.2019,5.852,0
0.51,-0.5,0.0,-0.4689,0.1021,0.0,0.2647,5.907,0
0.52,-0.5,0.0,-0.4874,0.0646,0.0,-0.3454,5.962,0
0.53,-0.5,0.0,-0.4557,-0.0643,0.0,0.1708,5.927,0
0.54,-0.5,0.0,-0.4359,-0.0535,0.0,0.2444,5.697,0
0.55,-0.5,0.0,-0.436,-0.0687,0.0,0.2183,5.456,0
0.56,-0.5,0.0,-0.5038,-0.0247,0.0,-0.0201,5.559,0
0.57,-0.5,0.0,-0.4596,0.0098,0.0,-0.0957,5.592,0
0.58,-0.5,0.0,-0.4782,0.0372,0.0,0.2393,5.583,0
0.59,-0.5,0.0,-0.4564,0.0315,0.0,-0.2228,5.545,0
0.6,-0.5,0.0,-0.4592,0.0685,0.0,0.1345,5.525,0
0.61,-0.5,0.0,-0.5195,0.006,0.0,0.0774,5.742,0
0.62,-0.5,0.0,-0.4589,-0.0622,0.0,0.1496,5.931,0
0.63,-0.5,0.0,-0.461,-0.0484,0.0,0.1454,5.852,0
0.64,-0.5,0.0,-0.4394,-0.0552,0.0,0.0668,5.534,0
0.65,-0.5,0.0,-0.4897,-0.0016,0.0,-0.0648,5.378,0
0.66,-0.5,0.0,-0.4675,0.0474,0.0,0.1932,5.272,0
0.67,-0.5,0.0,-0.4948,0.0579,0.0,-0.0409,5.325,0
0.68,-0.5,0.0,-0.4591,0.1148,0.0,0.0003,5.312,0
0.69,-0.5,0.0,-0.4809,0.0166,0.0,0.0146,5.23,0
0.7,-0.5,0.0,-0.4384,-0.0934,0.0,-0.0174,4.971,0
0.71,-0.5,0.0,-0.4377,-0.0865,0.0,0.3531,4.661,0
0.72,-0.5,0.0,-0.4686,-0.0321,0.0,0.0679,4.56,0
0.73,-0.5,0.0,-0.5124,0.0412,0.0,0.0186,4.863,0
0.74,-0.5,0.0,-0.4874,0.041,0.0,-0.0991,5.263,0
0.75,-0.5,0.0,-0.4747,0.0348,0.0,-0.4648,5.66,0
0.76,-0.5,0.0,-0.5201,0.0585,0.0,0.0574,6.08,0
0.77,-0.5,0.0,-0.4747,0.0549,0.0,-0.1499,6.397,0
0.78,-0.5,0.0,-0.4817,0.0195,0.0,0.3617,6.626,0
0.79,-0.5,0.0,-0.4541,-0.0363,0.0,0.1757,6.68,0
0.8,-0.5,0.0,-0.4765,-0.062,0.0,-0.3895,6.699,0
0.81,-0.5,0.0,-0.4619,-0.0648,0.0,0.191,6.696,0
0.82,-0.5,0.0,-0.4968,0.0574,0.0,0.2564,6.782,0
0.83,-0.5,0.0,-0.4537,0.0506,0.0,0.0495,6.688,0
0.84,-0.5,0.0,-0.4818,0.0351,0.0,-0.1596,6.505,0
0.85,-0.5,0.0,-0.4437,-0.0538,0.0,0.0297,6.237,0
0.86,-0.5,0.0,-0.4639,-0.0509,0.0,0.0886,6.11,0
0.87,-0.5,0.0,-0.4602,-0.0534,0.0,0.2418,6.188,0
0.88,-0.5,0.0,-0.4884,0.0223,0.0,-0.5294,6.417,0
0.89,-0.5,0.0,-0.4712,0.0578,0.0,0.0338,6.604,0
0.9,-0.5,0.0,-0.4576,0.0501,0.0,-0.1399,6.558,0
0.91,-0.5,0.0,-0.4751,-0.0546,0.0,-0.0979,6.418,0
0.92,-0.5,0.0,-0.4519,-0.0429,0.0,0.3578,6.221,0
0.93,-0.5,0.0,-0.49,-0.061,0.0,0.0827,6.256,0
0.94,-0.5,0.0,-0.4493,-0.0854,0.0,-0.2513,6.365,0
0.95,-0.5,0.0,-0.5048,0.0943,0.0,0.145,6.554,0
0.96,-0.5,0.0,-0.4698,0.0864,0.0,-0.1994,6.766,0
0.97,-0.5,0.0,-0.4584,0.0908,0.0,-0.2298,6.779,0
0.98,-0.5,0.0,-0.4635,-0.0045,0.0,0.0045,6.597,0
0.99,-0.5,0.0,-0.4328,-0.0287,0.0,0.0735,6.139,0
1.0,-0.5,0.0,-0.4856,0.0061,0.0,-0.1693,5.798,0
1.01,-0.5,0.0,-0.4714,0.0543,0.0,0.1315,5.632,0
1.02,-0.5,0.0,-0.5011,0.0617,0.0,-0.0791,5.673,0
1.03,-0.5,0.0,-0.479,0.0557,0.0,-0.2682,5.685,0
1.04,-0.5,0.0,-0.4413,-0.0418,0.0,-0.0426,5.578,0
1.05,-0.5,0.0,-0.4418,-0.0556,0.0,0.4397,5.38,0
1.06,-0.5,0.0,-0.4768,-0.0482,0.0,0.0725,5.434,0
