time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,fall_event
0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.01,-1.0,0.0,-0.0554,-0.0006,0.0,-0.0623,0.192,0
0.02,-1.0,0.0,-0.1053,-0.0006,0.0,-0.0722,0.696,0
0.03,-1.0,0.0,-0.1282,-0.0015,0.0,-0.1091,1.436,0
0.04,-1.0,0.0,-0.1236,0.0031,0.0,0.3339,2.207,0
0.05,-1.0,0.0,-0.1275,-0.0025,0.0,0.2815,2.762,0
0.06,-1.0,0.0,-0.222,0.0112,0.0,0.2779,3.229,0
0.07,-1.0,0.0,-0.1848,0.0044,0.0,-0.1495,3.519,0
0.08,-1.0,0.0,-0.1703,-0.0104,0.0,0.0959,3.601,0
0.09,-1.0,0.0,-0.1386,-0.0337,0.0,-0.1951,3.418,0
0.1,-1.0,0.0,-0.1626,0.0074,0.0,-0.0482,3.209,0
0.11,-1.0,0.0,-0.1658,0.0448,0.0,0.2323,3.097,0
0.12,-1.0,0.0,-0.1974,-0.0243,0.0,-0.1599,2.947,0
0.13,-1.0,0.0,-0.1852,-0.0713,0.0,-0.0228,2.577,0
0.14,-1.0,0.0,-0.26,-0.0612,0.0,-0.0488,2.386,0
0.15,-1.0,0.0,-0.2302,-0.063,0.0,-0.1904,2.063,0
0.16,-1.0,0.0,-0.2182,-0.1155,0.0,-0.001,1.559,0
0.17,-1.0,0.0,-0.2526,-0.0516,0.0,0.1329,1.038,0
0.18,-1.0,0.0,-0.2702,-0.0758,0.0,0.2507,0.773,0
0.19,-1.0,0.0,-0.2565,-0.1376,0.0,0.4173,0.402,0
0.2,-1.0,0.0,-0.3155,-0.1524,0.0,-0.0985,0.22,0
0.21,-1.0,0.0,-0.3248,-0.0921,0.0,0.1191,0.197,0
0.22,-1.0,0.0,-0.3725,-0.1044,0.0,-0.2857,0.203,0
0.23,-1.0,0.0,-0.3825,-0.16,0.0,0.1001,0.057,0
0.24,-1.0,0.0,-0.3797,-0.1095,0.0,-0.1238,-0.28,0
0.25,-1.0,0.0,-0.3811,-0.1053,0.0,-0.1559,-0.815,0
0.26,-1.0,0.0,-0.4006,-0.0749,0.0,-0.1978,-1.175,0
0.27,-1.0,0.0,-0.4226,-0.0107,0.0,0.0578,-1.417,0
0.28,-1.0,0.0,-0.4957,-0.0605,0.0,-0.0619,-1.41,0
0.29,-1.0,0.0,-0.4609,-0.1289,0.0,0.1665,-1.454,0
0.3,-1.0,0.0,-0.4674,-0.1454,0.0,-0.1566,-1.557,0
0.31,-1.0,0.0,-0.4691,-0.1494,0.0,-0.0467,-1.537,0
0.32,-1.0,0.0,-0.5379,-0.0563,0.0,-0.2435,-1.362,0
0.33,-1.0,0.0,-0.5617,-0.0454,0.0,0.0471,-1.197,0
0.34,-1.0,0.0,-0.561,-0.0574,0.0,0.0194,-0.915,0
0.35,-1.0,0.0,-0.5776,-0.0566,0.0,0.036,-0.569,0
0.36,-1.0,0.0,-0.6257,-0.1211,0.0,-0.0187,-0.316,0
0.37,-1.0,0.0,-0.6007,-0.0788,0.0,-0.1568,-0.263,0
0.38,-1.0,0.0,-0.6007,-0.078,0.0,-0.1448,-0.082,0
0.39,-1.0,0.0,-0.6631,-0.0322,0.0,0.2144,0.185,0
0.4,-1.0,0.0,-0.6698,-0.0275,0.0,-0.4483,0.386,0
0.41,-1.0,0.0,-0.6959,-0.0008,0.0,0.2126,0.567,0
0.42,-1.0,0.0,-0.7324,-0.021,0.0,0.002,0.66,0
0.43,-1.0,0.0,-0.6846,-0.1147,0.0,0.1596,0.555,0
0.44,-1.0,0.0,-0.6698,-0.1134,0.0,-0.2174,0.401,0
0.45,-1.0,0.0,-0.7315,-0.0219,0.0,-0.2053,0.304,0
0.46,-1.0,0.0,-0.749,0.0111,0.0,0.0356,0.483,0
0.47,-1.0,0.0,-0.7526,-0.0091,0.0,-0.1387,0.712,0
0.48,-1.0,0.0,-0.7481,0.0005,0.0,0.1254,0.935,0
0.49,-1.0,0.0,-0.7965,-0.0785,0.0,0.0936,1.314,0
0.5,-1.0,0.0,-0.825,-0.0526,0.0,-0.2365,1.681,0
0.51,-1.0,0.0,-0.8006,-0.0233,0.0,-0.1864,1.807,0
0.52,-1.0,0.0,-0.7885,-0.0201,0.0,-0.0237,1.926,0
0.53,-1.0,0.0,-0.8731,0.0269,0.0,0.1351,2.207,0
0.54,-1.0,0.0,-0.8439,0.0659,0.0,0.0482,2.468,0
0.55,-1.0,0.0,-0.8907,0.0641,0.0,0.3963,2.668,0
0.56,-1.0,0.0,-0.8788,0.0838,0.0,-0.045,2.667,0
0.57,-1.0,0.0,-0.8467,-0.113,0.0,0.1439,2.573,0
0.58,-1.0,0.0,-0.8189,-0.1029,0.0,-0.1246,2.327,0
0.59,-1.0,0.0,-0.8856,-0.0372,0.0,-0.3203,2.226,0
0.6,-1.0,0.0,-0.8907,-0.0023,0.0,0.1102,2.324,0
0.61,-1.0,0.0,-0.8896,-0.0005,0.0,0.3104,2.51,0
0.62,-1.0,0.0,-0.8652,-0.053,0.0,0.0553,2.577,0
0.63,-1.0,0.0,-0.9378,0.0199,0.0,-0.0092,2.756,0
0.64,-1.0,0.0,-0.9461,0.0141,0.0,-0.0225,2.921,0
0.65,-1.0,0.0,-0.9305,0.0052,0.0,0.1608,2.889,0
0.66,-1.0,0.0,-0.9852,0.0878,0.0,-0.1311,2.851,0
0.67,-1.0,0.0,-0.9758,0.1183,0.0,0.0522,2.808,0
0.68,-1.0,0.0,-0.99,0.018,0.0,0.7433,2.868,0
0.69,-1.0,0.0,-0.965,-0.0194,0.0,0.2165,2.748,0
0.7,-1.0,0.0,-0.9551,-0.0006,0.0,-0.1405,2.543,0
0.71,-1.0,0.0,-0.9424,0.0041,0.0,0.2333,2.29,0
0.72,-1.0,0.0,-0.9585,0.0049,0.0,0.0798,2.236,0
0.73,-1.0,0.0,-1.0437,0.1028,0.0,0.0818,2.414,0
0.74,-1.0,0.0,-0.9959,0.0611,0.0,-0.0441,2.429,0
0.75,-1.0,0.0,-0.9854,-0.0957,0.0,0.415,2.448,0
0.76,-1.0,0.0,-1.0181,-0.0853,0.0,-0.1001,2.591,0
0.77,-1.0,0.0,-0.99,-0.065,0.0,0.0064,2.61,0
0.78,-1.0,0.0,-1.0298,0.0105,0.0,0.2526,2.684,0
0.79,-1.0,0.0,-0.9977,0.0206,0.0,0.1549,2.548,0
0.8,-1.0,0.0,-1.0629,0.0853,0.0,-0.045,2.584,0
0.81,-1.0,0.0,-1.0347,0.1074,0.0,-0.0508,2.589,0
0.82,-1.0,0.0,-1.019,0.0776,0.0,0.0829,2.518,0
0.83,-1.0,0.0,-1.0869,0.0567,0.0,-0.1466,2.524,0
0.84,-1.0,0.0,-1.0558,-0.0118,0.0,0.1667,2.676,0
0.85,-1.0,0.0,-1.0208,-0.0021,0.0,-0.0116,2.572,0
0.86,-1.0,0.0,-1.0243,-0.0119,0.0,0.06,2.557,0
0.87,-1.0,0.0,-1.1026,0.0888,0.0,-0.0417,2.726,0
0.88,-1.0,0.0,-1.0484,0.0331,0.0,-0.0032,2.75,0
0.89,-1.0,0.0,-1.0739,0.0132,0.0,-0.0769,2.755,0
0.9,-1.0,0.0,-1.117,0.0088,0.0,0.2638,2.884,0
0.91,-1.0,0.0,-1.0668,0.0343,0.0,0.1993,2.895,0
0.92,-1.0,0.0,-1.0484,0.009,0.0,-0.1977,2.787,0
0.93,-1.0,0.0,-1.1161,0.0519,0.0,0.0526,2.852,0
0.94,-1.0,0.0,-1.1181,0.0567,0.0,-0.0658,2.934,0
0.95,-1.0,0.0,-1.0731,0.0719,0.0,0.0676,2.796,0
0.96,-1.0,0.0,-1.1287,-0.0022,0.0,-0.1225,2.885,0
0.97,-1.0,0.0,-1.0518,-0.0924,0.0,-0.2526,2.951,0
0.98,-1.0,0.0,-1.0377,-0.0827,0.0,0.0712,2.879,0
0.99,-1.0,0.0,-1.0241,-0.0796,0.0,0.3975,2.789,0
1.0,-1.0,0.0,-1.1299,0.0881,0.0,0.3235,2.851,0
1.01,-1.0,0.0,-1.0958,0.079,0.0,0.0811,2.964,0
1.02,-1.0,0.0,-1.0748,0.071,0.0,-0.26,3.065,0
1.03,-1.0,0.0,-1.0595,0.0728,0.0,0.1121,3.157,0
1.04,-1.0,0.0,-1.0107,-0.1031,0.0,0.4019,3.264,0
1.05,-1.0,0.0,-0.9937,-0.1158,0.0,0.6762,3.386,0
1.06,-1.0,0.0,-1.0596,-0.0201,0.0,-0.0535,3.637,0
1.07,-1.0,0.0,-1.0132,-0.0194,0.0,-0.0015,3.7,0
1.08,-1.0,0.0,-0.9854,-0.0148,0.0,0.5393,3.69,0
1.09,-1.0,0.0,-1.0736,0.0506,0.0,-0.0276,3.954,0
1.1,-1.0,0.0,-1.0519,0.0693,0.0,0.2887,4.175,0
1.11,-1.0,0.0,-1.1143,0.1066,0.0,0.0475,4.489,0
1.12,-1.0,0.0,-1.0328,-0.0527,0.0,-0.0974,4.775,0
1.13,-1.0,0.0,-1.0125,-0.0402,0.0,0.2358,4.953,0
1.14,-1.0,0.0,-1.0717,0.0269,0.0,0.0439,5.35,0
1.15,-1.0,0.0,-1.0323,0.0446,0.0,0.0103,5.686,0
1.16,-1.0,0.0,-1.0728,0.0422,0.0,0.312,5.95,0
1.17,-1.0,0.0,-1.0218,-0.0131,0.0,-0.1616,6.005,0
1.18,-1.0,0.0,-1.0691,0.0685,0.0,-0.1053,5.863,0
1.19,-1.0,0.0,-1.0504,0.1027,0.0,0.2372,5.706,0
1.2,-1.0,0.0,-1.0888,-0.0038,0.0,0.0897,5.782,0
1.21,-1.0,0.0,-0.9979,-0.0621,0.0,0.207,5.691,0
1.22,-1.0,0.0,-0.954,-0.0588,0.0,0.0799,5.344,0
1.23,-1.0,0.0,-1.0789,0.0315,0.0,-0.1035,5.227,0
1.24,-1.0,0.0,-1.0194,0.042,0.0,-0.0111,5.046,0
1.25,-1.0,0.0,-1.071,0.0486,0.0,0.2047,4.871,0
1.26,-1.0,0.0,-1.1019,0.0343,0.0,0.2836,4.77,0
1.27,-1.0,0.0,-0.9913,-0.1147,0.0,0.3072,4.485,0
1.28,-1.0,0.0,-0.942,-0.1522,0.0,0.0165,4.023,0
1.29,-1.0,0.0,-0.9771,-0.1325,0.0,-0.3075,3.763,0
1.3,-1.0,0.0,-0.9944,-0.083,0.0,0.0339,3.686,0
1.31,-1.0,0.0,-0.9846,-0.0814,0.0,0.3059,3.653,0
1.32,-1.0,0.0,-1.0675,0.0115,0.0,0.1278,3.852,0
1.33,-1.0,0.0,-1.0264,0.0296,0.0,0.013,4.012,0
1.34,-1.0,0.0,-1.0209,0.0415,0.0,0.2763,4.071,0
1.35,-1.0,0.0,-1.0396,-0.0175,0.0,0.1703,4.155,0
1.36,-1.0,0.0,-0.9995,-0.0536,0.0,-0.1303,4.112,0
1.37,-1.0,0.0,-1.0082,-0.016,0.0,0.1422,3.932,0
1.38,-1.0,0.0,-1.0462,-0.0241,0.0,0.3195,3.904,0
1.39,-1.0,0.0,-1.0615,0.0678,0.0,0.12,3.711,0
1.4,-1.0,0.0,-1.021,0.0389,0.0,-0.073,3.475,0
1.41,-1.0,0.0,-1.0403,0.0352,0.0,0.3922,3.281,0
1.42,-1.0,0.0,-1.0684,0.0942,0.0,-0.1311,3.213,0
1.43,-1.0,0.0,-1.0728,-0.0042,0.0,-0.3268,3.266,0
1.44,-1.0,0.0,-1.0066,-0.0556,0.0,-0.0438,3.203,0
1.45,-1.0,0.0,-1.0291,-0.0206,0.0,-0.1597,3.099,0
1.46,-1.0,0.0,-1.0645,0.007,0.0,-0.2083,3.149,0
1.47,-1.0,0.0,-1.0315,-0.0005,0.0,-0.1889,3.134,0
1.48,-1.0,0.0,-1.0118,0.0038,0.0,0.1196,3.116,0
1.49,-1.0,0.0,-1.0755,0.0576,0.0,-0.1087,3.129,0
1.5,-1.0,0.0,-1.0485,0.0217,0.0,0.0816,3.057,0
1.51,-1.0,0.0,-1.0007,0.004,0.0,-0.1127,2.704,0
1.52,-1.0,0.0,-1.0275,-0.0048,0.0,0.2635,2.433,0
1.53,-1.0,0.0,-1.0468,-0.008,0.0,-0.1038,2.297,0
1.54,-1.0,0.0,-1.0131,0.0128,0.0,0.0085,1.983,0
1.55,-1.0,0.0,-1.0977,0.064,0.0,0.1189,1.777,0
1.56,-1.0,0.0,-1.0118,0.0028,0.0,-0.0708,1.519,0
1.57,-1.0,0.0,-1.0337,0.0092,0.0,-0.122,1.192,0
1.58,-1.0,0.0,-1.0836,0.0474,0.0,0.0548,0.967,0
1.59,-1.0,0.0,-1.0957,0.054,0.0,0.002,0.737,0
1.6,-1.0,0.0,-1.0158,-0.0224,0.0,0.2418,0.48,0
1.61,-1.0,0.0,-1.0523,-0.0357,0.0,-0.074,0.444,0
1.62,-1.0,0.0,-1.0748,0.0452,0.0,-0.2318,0.31,0
1.63,-1.0,0.0,-1.0491,0.0352,0.0,-0.32,0.171,0
1.64,-1.0,0.0,-1.0594,0.0309,0.0,0.2555,0.026,0
1.65,-1.0,0.0,-1.0761,0.0264,0.0,-0.3651,0.152,0
1.66,-1.0,0.0,-1.0735,0.0065,0.0,-0.0195,0.372,0
1.67,-1.0,0.0,-1.0798,-0.0157,0.0,-0.1436,0.598,0
1.68,-1.0,0.0,-1.0873,0.0152,0.0,-0.1458,0.878,0
1.69,-1.0,0.0,-1.0196,-0.0794,0.0,-0.0402,1.122,0
1.7,-1.0,0.0,-1.0329,-0.0791,0.0,-0.0562,1.35,0
1.71,-1.0,0.0,-1.0624,-0.0041,0.0,-0.2936,1.424,0
1.72,-1.0,0.0,-1.021,-0.0065,0.0,-0.2267,1.275,0
1.73,-1.0,0.0,-1.035,-0.0115,0.0,0.3051,1.09,0
1.74,-1.0,0.0,-1.1047,0.066,0.0,0.0166,1.016,0
1.75,-1.0,0.0,-1.027,0.0209,0.0,0.0021,0.783,0
1.76,-1.0,0.0,-1.1087,0.0585,0.0,-0.0718,0.704,0
1.77,-1.0,0.0,-1.0606,0.0696,0.0,-0.2037,0.562,0
1.78,-1.0,0.0,-1.0485,-0.0031,0.0,0.0194,0.397,0
1.79,-1.0,0.0,-1.0797,0.0623,0.0,0.036,0.213,0
1.8,-1.0,0.0,-1.0729,0.0775,0.0,0.1745,-0.077,0
1.81,-1.0,0.0,-1.0355,-0.0241,0.0,-0.3096,-0.27,0
1.82,-1.0,0.0,-1.0315,-0.0305,0.0,0.3321,-0.4,0
