time_s,pos_x,pos_y
12.79,1.5554478168487549,2.342238664627075
12.8,1.5502722263336182,2.3428032398223877
12.81,1.5450139045715332,2.343928337097168
12.82,1.539676547050476,2.3450496196746826
12.83,1.5343528985977173,2.346191644668579
12.84,1.529122233390808,2.3470654487609863
12.85,1.5240033864974976,2.3467345237731934
12.86,1.5190809965133667,2.34597110748291
12.87,1.5141911506652832,2.3448755741119385
12.88,1.5093088150024414,2.344316005706787
12.89,1.504394292831421,2.344090461730957
12.9,1.4993581771850586,2.344742774963379
12.91,1.4942808151245117,2.3459227085113525
12.92,1.4891239404678345,2.346748113632202
12.93,1.4839407205581665,2.346761703491211
12.94,1.478886365890503,2.3458523750305176
12.95,1.4739147424697876,2.344956398010254
12.96,1.4691133499145508,2.344087600708008
12.97,1.464337706565857,2.342991352081299
12.98,1.459420084953308,2.3423683643341064
12.99,1.454422116279602,2.343111753463745
13.0,1.449338674545288,2.3443973064422607
13.01,1.4441887140274048,2.3456857204437256
13.02,1.439034342765808,2.3466851711273193
13.03,1.4340118169784546,2.3466334342956543
13.04,1.4291354417800903,2.3460750579833984
13.05,1.4242241382598877,2.3454108238220215
13.06,1.4193718433380127,2.3448050022125244
13.07,1.4144184589385986,2.344669818878174
13.08,1.4093905687332153,2.3438384532928467
13.09,1.4043017625808716,2.3432159423828125
13.1,1.3991754055023193,2.3426949977874756
13.11,1.3941527605056763,2.342275857925415
13.12,1.389149785041809,2.342374324798584
13.13,1.384137749671936,2.3432958126068115
13.14,1.3790353536605835,2.3449790477752686
13.15,1.3738042116165161,2.346740961074829
13.16,1.3686946630477905,2.347297191619873
13.17,1.363713026046753,2.3470096588134766
13.18,1.3588134050369263,2.3465421199798584
13.19,1.3540366888046265,2.3461790084838867
13.2,1.3492724895477295,2.3457891941070557
13.21,1.3444575071334839,2.3450357913970947
13.22,1.33942711353302,2.345080614089966
13.23,1.3344107866287231,2.345130681991577
13.24,1.3292847871780396,2.345386505126953
13.25,1.3242095708847046,2.3451802730560303
13.26,1.3192634582519531,2.344635248184204
13.27,1.3143246173858643,2.343569755554199
13.28,1.3094267845153809,2.3425967693328857
13.29,1.304364562034607,2.3430752754211426
13.3,1.2993322610855103,2.344066858291626
13.31,1.2944186925888062,2.344574451446533
13.32,1.2895201444625854,2.344766616821289
13.33,1.2845675945281982,2.3445749282836914
13.34,1.279529333114624,2.3441619873046875
13.35,1.2743444442749023,2.3440823554992676
13.36,1.2690317630767822,2.344944477081299
13.37,1.263685941696167,2.346526622772217
13.38,1.2583038806915283,2.348073959350586
13.39,1.2530832290649414,2.3486762046813965
13.4,1.24803626537323,2.347512722015381
13.41,1.2429888248443604,2.345857858657837
13.42,1.237996220588684,2.343975782394409
13.43,1.2330573797225952,2.3426642417907715
